Code,Name,Market,Marcap
123040,엠에스오토텍,KOSDAQ,101770985875
463020,뉴엔AI,KOSDAQ,101645232000
192410,오늘이엔엠,KOSDAQ,101625142815
100700,세운메디칼,KOSDAQ,101616000000
264900,크라운제과,KOSPI,101443185000
002450,삼익악기,KOSPI,101394624800
115500,케이씨에스,KOSDAQ,101280000000
37550L,DL이앤씨2우(전환),KOSPI,101268050450
475580,에이럭스,KOSDAQ,101096758000
119650,KC코트렐,KOSPI,100782913662
066590,스모트로닉,KOSDAQ,100756025885
047560,이스트소프트,KOSDAQ,100723912740
336680,탑런토탈솔루션,KOSDAQ,100604084060
001290,상상인증권,KOSPI,100320173120
366030,나인앤컴퍼니,KOSDAQ,100130017000
255440,야스,KOSDAQ,100024280000
417010,나노팀,KOSDAQ,99855003600
317770,엑스페릭스,KOSDAQ,99672071680
036220,오상헬스케어,KOSDAQ,99593535360
307930,컴퍼니케이,KOSDAQ,99591800000
246720,아스타,KOSDAQ,99434491000
036630,세종텔레콤,KOSDAQ,98840000000
189330,씨이랩,KOSDAQ,98513982000
172670,에이엘티,KOSDAQ,98473246410
352090,스톰테크,KOSDAQ,98220807690
323990,박셀바이오,KOSDAQ,97913422450
042500,링네트,KOSDAQ,97746666440
088130,동아엘텍,KOSDAQ,97568052120
205100,엑셈,KOSDAQ,97547263740
282720,금양그린파워,KOSDAQ,97440780000
066790,씨씨에스,KOSDAQ,97355245995
006840,AK홀딩스,KOSPI,97237097740
091440,한울소재과학,KOSDAQ,97148303160
040300,YTN,KOSDAQ,96784269400
068240,다원시스,KOSDAQ,96553495610
129920,대성하이텍,KOSDAQ,96517254240
0017J0,세미티에스,KOSDAQ,96437193600
007210,벽산,KOSPI,96079200000
322180,LS티라유텍,KOSDAQ,95980113290
016740,두올,KOSPI,95914610280
002230,피에스텍,KOSDAQ,95605353300
298540,더네이쳐홀딩스,KOSDAQ,95320419880
008260,NI스틸,KOSPI,95095389025
008700,아남전자,KOSPI,94863528600
209640,와이제이링크,KOSDAQ,94857891910
125210,아모그린텍,KOSDAQ,94856542500
086710,선진뷰티사이언스,KOSDAQ,94575420000
217820,원익피앤이,KOSDAQ,94434572410
005860,한일사료,KOSDAQ,94371825575
014790,HL D&I,KOSPI,93889330480
063170,서울옥션,KOSDAQ,93670387090
071280,로체시스템즈,KOSDAQ,93309278300
036580,팜스코,KOSPI,93105335505
033560,블루콤,KOSDAQ,93024000000
067830,세이브존I&C,KOSPI,92957627175
109610,에스와이,KOSDAQ,92924060000
037030,파워넷,KOSDAQ,92739725920
044990,에이치엔에스하이텍,KOSDAQ,92609371250
289930,웨이비스,KOSDAQ,92306050200
023900,풍국주정,KOSDAQ,92232000000
058850,KTcs,KOSPI,92124901250
042510,라온시큐어,KOSDAQ,91956255840
330350,위더스제약,KOSDAQ,91869772800
099750,이지케어텍,KOSDAQ,91516459100
044340,위닉스,KOSDAQ,91511936000
357230,에이치피오,KOSDAQ,91465049340
396470,워트,KOSDAQ,91400400000
052460,아이크래프트,KOSDAQ,91153520640
250060,모비스,KOSDAQ,91044818620
093920,서원인텍,KOSDAQ,90954000000
040420,정상제이엘에스,KOSDAQ,90929801600
487580,폴레드,KOSDAQ,90910128210
235980,메드팩토,KOSDAQ,90829070650
014440,영보화학,KOSPI,90800000000
008040,사조동아원,KOSPI,90614833200
032560,황금에스티,KOSPI,90610000000
001275,부국증권우,KOSPI,90300000000
302550,리메드,KOSDAQ,90248878000
078140,대봉엘에스,KOSDAQ,90244753060
348350,위드텍,KOSDAQ,90206544000
013700,까뮤이앤씨,KOSPI,90164002470
182360,큐브엔터,KOSDAQ,89878127220
033290,로젠,KOSDAQ,89850081600
419050,삼기에너지솔루션즈,KOSDAQ,89798096800
365660,레몬헬스케어,KOSDAQ,89748578530
052420,오성첨단소재,KOSDAQ,89626482800
074430,아미노로직스,KOSDAQ,89462426830
053580,웹케시,KOSDAQ,89385608400
104460,디와이피엔에프,KOSDAQ,89298677490
006660,삼성공조,KOSPI,89226927720
025950,동신건설,KOSDAQ,89208000000
330730,스톤브릿지벤처스,KOSDAQ,89176277850
049950,미래컴퍼니,KOSDAQ,88796091880
187790,나노,KOSDAQ,88667386250
004100,태양금속,KOSPI,88630500000
053260,금강철강,KOSDAQ,88545600000
452190,한빛레이저,KOSDAQ,88266855330
215100,로보로보,KOSDAQ,88210548090
494120,큐리오시스,KOSDAQ,88048838280
019540,일지테크,KOSDAQ,87837750000
023000,삼원강재,KOSPI,87825302760
004140,동방,KOSPI,87788331780
058860,KTis,KOSPI,87701040000
418470,KT밀리의서재,KOSDAQ,87371047800
054540,삼영엠텍,KOSDAQ,87230000000
337930,젝시믹스,KOSDAQ,86803689375
228670,레이,KOSDAQ,86489316130
389030,지니너스,KOSDAQ,86466034845
0218L0,네오뷰,KOSDAQ,86423746500
065450,빅텍,KOSDAQ,86422702790
017650,대림제지,KOSDAQ,86356550000
263720,디앤씨미디어,KOSDAQ,86267507450
015590,DKME,KOSPI,86235037420
139990,아주스틸,KOSPI,86230796150
311320,지오엘리먼트,KOSDAQ,86031299200
019680,대교,KOSPI,86019971300
096240,크레버스,KOSDAQ,85693566600
025620,차AI헬스케어,KOSPI,85558673100
052900,KX하이텍,KOSDAQ,85484920350
004650,창해에탄올,KOSDAQ,85383321650
086960,MDS테크,KOSDAQ,85269983350
100130,동국S&C,KOSDAQ,85085927000
130580,나이스디앤비,KOSDAQ,85008000000
039980,폴라리스AI,KOSDAQ,84992974740
072020,중앙백신,KOSDAQ,84977249580
032300,한국파마,KOSDAQ,84963200790
950250,테라뷰,KOSDAQ,84887377090
004840,DRB동일,KOSPI,84702039780
066430,아이로보틱스,KOSDAQ,84571508160
0011A0,액스비스,KOSDAQ,84470347000
475230,엔알비,KOSDAQ,84355806420
029480,광무,KOSDAQ,84203976120
049180,셀루메드,KOSDAQ,83975227728
183490,엔지켐생명과학,KOSDAQ,83793832650
004890,동일산업,KOSPI,83548656750
363280,티와이홀딩스,KOSPI,83533103388
079650,서산,KOSDAQ,83500000000
149980,하이로닉,KOSDAQ,83243382640
005740,크라운해태홀딩스,KOSPI,83145143200
381620,제닉스로보틱스,KOSDAQ,83036433600
023800,인지컨트롤스,KOSPI,82998284250
063080,컴투스홀딩스,KOSDAQ,82835611520
102370,케이옥션,KOSDAQ,82195320750
002600,조흥,KOSPI,82020000000
058630,엠게임,KOSDAQ,81942285510
263800,데이타솔루션,KOSDAQ,81938169000
069730,DSR제강,KOSPI,81936000000
054670,대한뉴팜,KOSDAQ,81823044000
054040,한국컴퓨터,KOSDAQ,81802866100
950130,엑세스바이오,KOSDAQ,81779164050
007610,선도전기,KOSPI,81720000000
0156T0,에이치엘지노믹스,KOSDAQ,81712690500
175250,아이큐어,KOSDAQ,81501658560
007980,TP,KOSPI,81413799600
037760,쎄니트,KOSDAQ,81368175005
078890,가온그룹,KOSDAQ,81346123345
131370,알서포트,KOSDAQ,81338835741
214260,라파스,KOSDAQ,81283637930
009300,삼아제약,KOSDAQ,81217500000
412540,제일엠앤에스,KOSDAQ,81063616775
019550,SBI인베스트먼트,KOSDAQ,80709153852
048530,인트론바이오,KOSDAQ,80473029590
038680,에스넷,KOSDAQ,80447073680
052860,아이앤씨,KOSDAQ,80400843000
223250,드림씨아이에스,KOSDAQ,80320449660
101330,모베이스,KOSDAQ,80320190630
011700,한신기계,KOSPI,80304223725
002200,한국수출포장,KOSPI,80232358695
163560,동일고무벨트,KOSPI,80064000000
006090,사조오양,KOSPI,79999054110
377480,마음AI,KOSDAQ,79990593750
038110,에코플라스틱,KOSDAQ,79909747170
066700,테라젠이텍스,KOSDAQ,79877608400
001470,삼부토건,KOSPI,79699592928
036010,아비코전자,KOSDAQ,79624674660
053350,이니텍,KOSDAQ,79606149975
290740,액트로,KOSDAQ,79513586900
067000,조이시티,KOSDAQ,79480218102
115440,우리넷,KOSDAQ,79338046200
217330,싸이토젠,KOSDAQ,79334346210
413390,엠오티,KOSDAQ,79208431200
036640,HRS,KOSDAQ,79157232000
156100,엘앤케이바이오,KOSDAQ,79011325855
053280,예스24,KOSDAQ,79000000000
080010,이상네트웍스,KOSDAQ,78975620130
331380,포커스에이아이,KOSDAQ,78971470560
012700,리드코프,KOSDAQ,78846504520
067370,선바이오,KOSDAQ,78534997630
493330,지에프아이,KOSDAQ,78473525130
173130,오파스넷,KOSDAQ,78278838000
049080,기가레인,KOSDAQ,78177556140
320000,한울반도체,KOSDAQ,78125304000
306620,지아이에스,KOSDAQ,78097817736
083790,CG인바이츠,KOSDAQ,78047594730
054620,APS,KOSDAQ,77991497040
265560,영화테크,KOSDAQ,77824510400
294630,서남,KOSDAQ,77775090365
900260,로스웰,KOSDAQ,77744173434
111380,동인기연,KOSPI,77703040000
004590,한국가구,KOSDAQ,77550000000
0117P0,피스피스스튜디오,KOSDAQ,77503943170
011370,서한,KOSDAQ,77487256320
009180,한솔로지스틱스,KOSPI,77428518750
047820,초록뱀미디어,KOSDAQ,77396688450
066980,한성크린텍,KOSDAQ,77117092128
013360,일성건설,KOSPI,76823379360
303810,동국생명과학,KOSDAQ,76761936000
014160,대영포장,KOSPI,76743340692
000105,유한양행우,KOSPI,76643006000
000590,CS홀딩스,KOSPI,76542156600
007590,동방아그로,KOSPI,76530782740
451250,삐아,KOSDAQ,76489559960
024880,케이피에프,KOSDAQ,76476128040
009190,대양금속,KOSPI,76404159675
090470,제이스로보틱스,KOSDAQ,76285332810
107600,새빗켐,KOSDAQ,76275729000
073640,테라사이언스,KOSDAQ,76111715580
443670,에스피소프트,KOSDAQ,75993435060
084680,이월드,KOSPI,75866313255
096250,와이즈넛,KOSDAQ,75851536020
096775,SK이노베이션우,KOSPI,75654615600
040910,아이씨디,KOSDAQ,75514112625
065510,휴비츠,KOSDAQ,75492591300
109070,주성코퍼레이션,KOSPI,74990526600
460940,피앤에스로보틱스,KOSDAQ,74945909600
063160,종근당바이오,KOSPI,74828521680
389140,포바이포,KOSDAQ,74488016700
020710,시공테크,KOSDAQ,74478208550
013870,지엠비코리아,KOSPI,74477253400
475430,키스트론,KOSDAQ,74426618700
387690,레메디,KOSDAQ,74275204340
104040,디에스엠,KOSDAQ,74273575050
170030,현대공업,KOSDAQ,74245600000
347890,엠엑스온,KOSDAQ,74177569440
005750,대림바스,KOSPI,74167312800
307870,비투엔,KOSDAQ,74150686430
000230,일동홀딩스,KOSPI,73973964000
000180,성창기업지주,KOSPI,73936696000
212710,아이에스티이,KOSDAQ,73930982580
060590,씨티씨바이오,KOSDAQ,73873016100
092040,아미코젠,KOSDAQ,73693568641
004720,팜젠사이언스,KOSPI,73513414425
253840,수젠텍,KOSDAQ,73502648000
061250,화일약품,KOSDAQ,73485508320
000440,중앙에너비스,KOSDAQ,73480134000
010960,삼호개발,KOSPI,73445400000
017480,삼현철강,KOSDAQ,73353727500
001260,남광토건,KOSPI,73350987120
234300,에스트래픽,KOSDAQ,73324967100
451220,아이엠티,KOSDAQ,73312628410
085670,뉴프렉스,KOSDAQ,73257275390
024830,세원물산,KOSDAQ,73146000000
067570,엔브이에이치코리아,KOSDAQ,73122780000
171120,라이온켐텍,KOSDAQ,73060081600
357580,아모센스,KOSDAQ,72978626780
003580,HLB글로벌,KOSPI,72955447200
038460,바이오스마트,KOSDAQ,72917053670
030960,양지사,KOSDAQ,72868800000
011320,유니크,KOSDAQ,72839020150
011150,CJ씨푸드,KOSPI,72759815325
002700,신일전자,KOSPI,72728919781
208140,정다운,KOSDAQ,72722447350
208370,셀바스헬스케어,KOSDAQ,72717093300
000850,화천기공,KOSPI,72710000000
234030,싸이닉솔루션,KOSDAQ,72703400000
084730,팅크웨어,KOSDAQ,72655632960
270520,앱튼,KOSDAQ,72639687230
043610,KT지니뮤직,KOSDAQ,72528066624
332370,아이디피,KOSDAQ,72474543960
155660,DSR,KOSPI,72320000000
041910,폴라리스AI파마,KOSDAQ,72261424000
006140,피제이전자,KOSDAQ,72095250000
110790,크리스에프앤씨,KOSDAQ,71933047200
234920,자이글,KOSDAQ,71849132100
017370,우신시스템,KOSPI,71791091680
094860,네오리진,KOSDAQ,71645408886
478560,블랙야크아이앤씨,KOSDAQ,71549925460
084670,동양고속,KOSPI,71375775850
388870,파로스아이바이오,KOSDAQ,71073166680
432470,케이엔에스,KOSDAQ,71049603600
251120,바이오에프디엔씨,KOSDAQ,71043869000
382480,지아이텍,KOSDAQ,70842852000
105740,디케이락,KOSDAQ,70772850480
365330,에스와이스틸텍,KOSDAQ,70741110000
417970,모델솔루션,KOSDAQ,70683535000
201490,미투온,KOSDAQ,70683248160
002795,아모레퍼시픽홀딩스우,KOSPI,70639574040
338100,NH프라임리츠,KOSPI,70441500000
002720,국제약품,KOSPI,70356441400
185490,아이진,KOSDAQ,70291628784
082210,옵트론텍,KOSDAQ,70276293300
382840,원준,KOSDAQ,70249272600
079980,휴비스,KOSPI,70035000000
225530,HC보광산업,KOSDAQ,69915710748
079810,APS이노베이션,KOSDAQ,69858665030
091120,이엠텍,KOSDAQ,69816714200
198440,강동씨앤엘,KOSDAQ,69767020920
153710,옵티팜,KOSDAQ,69608950710
124560,태웅로직스,KOSDAQ,69542576556
041930,SY동아,KOSDAQ,69464000000
033130,디지틀조선,KOSDAQ,69219972955
045660,에이텍,KOSDAQ,69218800000
095720,웅진씽크빅,KOSPI,69158562445
196490,디에이테크놀로지,KOSDAQ,69131518050
031820,아이티센씨티에스,KOSPI,69120383660
360070,탑머티리얼,KOSDAQ,69058922490
032850,비트컴퓨터,KOSDAQ,68820433020
024740,한일단조,KOSDAQ,68754832410
120115,코오롱인더우,KOSPI,68366142000
089230,THE E&M,KOSDAQ,68351588766
001020,페이퍼코리아,KOSPI,68274397716
128660,피제이메탈,KOSDAQ,68209264750
066310,큐에스아이,KOSDAQ,68146414350
464490,쿼드메디슨,KOSDAQ,68088930090
045970,코아시아,KOSDAQ,68023954460
396270,넥스트칩,KOSDAQ,67912545015
222110,팬젠,KOSDAQ,67842835180
137950,제이씨케미칼,KOSDAQ,67805493630
214680,디알텍,KOSDAQ,67616415360
008830,대동기어,KOSDAQ,67586150400
088390,이녹스,KOSDAQ,67390359920
456070,이엔셀,KOSDAQ,67280053700
065170,비엘팜텍,KOSDAQ,67272241130
33626K,두산퓨얼셀1우,KOSPI,67221926000
009770,삼정펄프,KOSPI,67124221350
039010,현대에이치티,KOSDAQ,67102500000
238090,앤디포스,KOSDAQ,67078968000
109860,동일금속,KOSDAQ,66885000000
026150,특수건설,KOSDAQ,66851521110
321370,센서뷰,KOSDAQ,66802723458
040160,누리플렉스,KOSDAQ,66787663900
018500,동원모빌리티,KOSPI,66719289391
006890,태경케미컬,KOSPI,66584000000
085310,엔케이,KOSPI,66391762300
062970,한국첨단소재,KOSDAQ,66336969468
036000,예림당,KOSDAQ,66108374990
059270,해성에어로보틱스,KOSDAQ,66098570080
049550,잉크테크,KOSDAQ,66073153490
058730,다스코,KOSPI,66019078260
048430,유라테크,KOSDAQ,66009600000
016090,대현,KOSPI,65980641900
134580,탑코미디어,KOSDAQ,65906277213
007820,엠엑스로보틱스,KOSDAQ,65811512610
002800,신신제약,KOSDAQ,65536560000
010280,아이티센엔텍,KOSDAQ,65514527710
096350,대창솔루션,KOSDAQ,65454057312
142280,녹십자엠에스,KOSDAQ,65419074630
032540,TJ미디어,KOSDAQ,65304415625
217190,제너셈,KOSDAQ,65242654560
331740,아우토크립트,KOSDAQ,65234129790
076610,해성옵틱스,KOSDAQ,65159798000
072950,빛샘전자,KOSDAQ,65145614900
001560,제일연마,KOSPI,64904000000
290660,다이나믹솔루션,KOSDAQ,64899400320
221800,지구홀딩스,KOSDAQ,64867432725
010040,한국내화,KOSPI,64721689712
396690,미래에셋글로벌리츠,KOSPI,64636894080
347000,센코,KOSDAQ,64505303276
055490,테이팩스,KOSPI,64332576000
081150,티플랙스,KOSDAQ,64189923290
0015S0,페스카로,KOSDAQ,64133745000
089850,유비벨록스,KOSDAQ,64002714655
041460,한국전자인증,KOSDAQ,63840000000
005670,푸드웰,KOSDAQ,63800000000
009200,무림페이퍼,KOSPI,63787072230
004780,대륙제관,KOSDAQ,63771827990
012790,신일제약,KOSDAQ,63767727800
347860,알체라,KOSDAQ,63694160617
100220,비상교육,KOSPI,63684030900
010240,흥국,KOSDAQ,63680640000
039420,케이엘넷,KOSDAQ,63563173380
014970,삼륭물산,KOSDAQ,63376875000
303360,프로티아,KOSDAQ,63368197800
072130,유엔젤,KOSPI,63350315460
0004V0,엔비알모션,KOSDAQ,63199604160
443250,레뷰코퍼레이션,KOSDAQ,63129331280
204840,지엘팜텍,KOSDAQ,63124890884
140070,서플러스글로벌,KOSDAQ,63101528000
043650,국순당,KOSDAQ,62950521600
0007J0,인벤테라,KOSDAQ,62847054860
095270,웨이브일렉트로,KOSDAQ,62807414220
424960,스마트레이더시스템,KOSDAQ,62725843550
175140,아고스,KOSDAQ,62610075030
001840,이화공영,KOSDAQ,62588831935
100030,인지소프트,KOSDAQ,62587588840
147760,피엠티,KOSDAQ,62500000000
411080,샌즈랩,KOSDAQ,62444639420
123420,위메이드플레이,KOSDAQ,62406246000
214270,FSN,KOSDAQ,62406072715
318160,셀바이오휴먼텍,KOSDAQ,62374586840
294090,이오플로우,KOSDAQ,62295566450
348150,고바이오랩,KOSDAQ,62237539245
068290,삼성출판사,KOSPI,62100000000
005870,휴니드,KOSPI,62039885925
007460,에이프로젠,KOSPI,61700749795
010660,화천기계,KOSPI,61600000000
065530,와이어블,KOSDAQ,61424966556
071090,하이스틸,KOSPI,61382071840
126880,제이엔케이글로벌,KOSDAQ,61376968435
058400,KNN,KOSDAQ,61248745500
002630,오리엔트바이오,KOSPI,61248121566
004440,삼일씨엔에스,KOSPI,61240665070
070300,엑스큐어,KOSDAQ,60782811319
251630,브이원텍,KOSDAQ,60742395660
277880,티에스아이,KOSDAQ,60720228720
067920,이글루,KOSDAQ,60698576880
417790,트루엔,KOSDAQ,60402616070
448710,코츠테크놀로지,KOSDAQ,60252328800
033320,제이씨현시스템,KOSDAQ,60210460800
111110,호전실업,KOSPI,60198240000
004770,써니전자,KOSPI,60149599972
333620,엔시스,KOSDAQ,60048588600
048910,대원미디어,KOSDAQ,60001572420
241690,유니테크노,KOSDAQ,59953229700
420570,제이투케이바이오,KOSDAQ,59936700750
168330,내츄럴엔도텍,KOSDAQ,59921496300
215360,우리산업,KOSDAQ,59815667650
111710,남화산업,KOSDAQ,59705200000
391710,코닉오토메이션,KOSDAQ,59668658000
049480,오픈베이스,KOSDAQ,59576838168
261780,아리바이오랩,KOSDAQ,59529565125
136150,원일티엔아이,KOSDAQ,59505313000
061040,알에프텍,KOSDAQ,59446825110
117670,알파칩스,KOSDAQ,59422738640
027050,코리아나,KOSDAQ,59360000000
453860,에이에스텍,KOSDAQ,59288691600
216050,인크로스,KOSDAQ,59285302920
002760,보락,KOSPI,59241100000
043710,코스리거글로벌,KOSDAQ,59208756840
162300,신스틸,KOSDAQ,59096719350
122350,삼기,KOSDAQ,58812682552
060310,3S,KOSDAQ,58683298240
094850,참좋은여행,KOSDAQ,58590000000
137080,나래나노텍,KOSDAQ,58583421030
054300,팬스타엔터프라이즈,KOSDAQ,58565396340
412350,레이저쎌,KOSDAQ,58485187215
323350,다원넥스뷰,KOSDAQ,58478635600
155650,와이엠씨,KOSDAQ,58441022640
008370,원풍,KOSDAQ,58440000000
014470,부방,KOSDAQ,58430848980
084650,랩지노믹스,KOSDAQ,58204152160
003925,남양유업우,KOSPI,58152831750
099520,DGI,KOSDAQ,58141862016
291650,압타머사이언스,KOSDAQ,57987279900
100590,머큐리,KOSDAQ,57931662100
439580,블루엠텍,KOSDAQ,57877595370
003010,혜인,KOSPI,57842998850
000220,유유제약,KOSPI,57793185540
016250,SGC E&C,KOSDAQ,57673489700
460870,에스엠씨지,KOSDAQ,57610382480
075180,새론오토모티브,KOSPI,57408000000
007110,일신석재,KOSPI,57008064960
003310,대주산업,KOSDAQ,56981683500
010470,오리콤,KOSDAQ,56941362750
263600,덕우전자,KOSDAQ,56871206700
476040,오가노이드사이언스,KOSDAQ,56835108800
129260,인터지스,KOSPI,56788691466
299170,더블유에스아이,KOSDAQ,56745930696
104540,코렌텍,KOSDAQ,56646307250
246960,SCL사이언스,KOSDAQ,56638383255
263690,디알젬,KOSDAQ,56628050000
056360,코위버,KOSDAQ,56527536000
025550,한국선재,KOSDAQ,56513518860
039020,이건홀딩스,KOSDAQ,56461772500
053620,태양,KOSDAQ,56416000000
288180,케이피항공산업,KOSDAQ,56410589060
045340,토탈소프트,KOSDAQ,56397483600
408470,한패스,KOSDAQ,56348760000
067170,오텍,KOSDAQ,56292553100
203400,에이비온,KOSDAQ,56223213696
459100,위츠,KOSDAQ,56220967500
419080,엔젯,KOSDAQ,56207293890
024900,디와이덕양,KOSPI,55979200620
050960,수산아이앤티,KOSDAQ,55965790000
004450,삼화왕관,KOSPI,55690697150
205470,휴마시스,KOSDAQ,55642127255
340930,성원에너텍,KOSDAQ,55513882710
020760,일진디스플,KOSPI,55503470462
011300,우성머티리얼스,KOSPI,55493040900
037440,희림,KOSDAQ,55481062875
090080,평화산업,KOSPI,55396379331
014950,삼익제약,KOSDAQ,55371734000
007370,진양제약,KOSDAQ,55336908105
053160,프리엠스,KOSDAQ,55320000000
036090,위지트,KOSDAQ,55315668200
088910,동우팜투테이블,KOSDAQ,55301792600
042110,에스씨디,KOSDAQ,55047373396
370090,퓨런티어,KOSDAQ,55020416900
950200,소마젠,KOSDAQ,55015111580
036120,서울평가정보,KOSDAQ,54826200000
435570,에르코스,KOSDAQ,54766107770
217480,에스디생명공학,KOSDAQ,54756837359
001465,BYC우,KOSPI,54707790000
010770,평화홀딩스,KOSPI,54626115510
219550,디와이디,KOSDAQ,54529290960
092440,기신정기,KOSPI,54370400000
000725,현대건설우,KOSPI,54316689500
039610,화성밸브,KOSDAQ,54238184000
005305,롯데칠성우,KOSPI,54194169000
452400,이닉스,KOSDAQ,54156425160
273640,와이엠텍,KOSDAQ,54062380000
003475,유안타증권우,KOSPI,53999924550
214330,금호에이치티,KOSPI,53957753640
060570,드림어스컴퍼니,KOSDAQ,53945945144
179530,애드바이오텍,KOSDAQ,53900598000
187420,HLB제넥스,KOSDAQ,53864162550
040610,SG&G,KOSDAQ,53857769680
003465,유화증권우,KOSPI,53827389000
036670,삼양케이씨아이,KOSDAQ,53801000000
004060,SG세계물산,KOSPI,53743826880
170790,파이오링크,KOSDAQ,53737614000
192250,케이사인,KOSDAQ,53710150000
091590,남화토건,KOSDAQ,53651800000
027830,대성창투,KOSDAQ,53568000000
046940,우원개발,KOSDAQ,53500076000
002140,고려산업,KOSPI,53495066625
317830,에스피시스템스,KOSDAQ,53438137280
347740,피엔케이피부임상연구센타,KOSDAQ,53298782976
314140,알피바이오,KOSDAQ,53298120150
033310,엠투엔,KOSDAQ,53243311392
002410,범양건영,KOSPI,53173451700
123700,SJM,KOSPI,53134677690
006880,신송홀딩스,KOSPI,53111572420
007280,한국특강,KOSPI,52910159380
457370,한켐,KOSDAQ,52678385020
094940,푸른로보틱스,KOSDAQ,52676731800
064800,포니링크,KOSDAQ,52656605540
191420,테고사이언스,KOSDAQ,52626332660
101140,인바이오젠,KOSPI,52531249680
012690,모나리자,KOSPI,52516322180
136410,아셈스,KOSDAQ,52506040090
071670,에이테크솔루션,KOSDAQ,52500000000
299660,셀리드,KOSDAQ,52456293106
025530,SJM홀딩스,KOSPI,52418368080
053270,구영테크,KOSDAQ,52353873550
217500,러셀,KOSDAQ,52298928000
094970,제이엠티,KOSDAQ,52170767600
000950,전방,KOSPI,52164000000
064240,홈캐스트,KOSDAQ,52041376500
457600,벡트,KOSDAQ,52019962500
054930,유신,KOSDAQ,51930000000
378850,화승알앤에이,KOSPI,51757622675
011230,삼화전자,KOSPI,51747619500
096610,알에프세미,KOSDAQ,51550708615
104620,노랑풍선,KOSDAQ,51524341880
004830,덕성,KOSPI,51430400000
198080,캐프,KOSDAQ,51253740300
317530,에피소드컴퍼니,KOSDAQ,51085055440
315640,딥노이드,KOSDAQ,51048939216
053050,지에스이,KOSDAQ,51008902497
001550,조비,KOSPI,50883942200
039240,경남스틸,KOSDAQ,50802594332
023810,인팩,KOSPI,50800000000
053450,세코닉스,KOSDAQ,50739314290
024910,경창산업,KOSDAQ,50648073070
092300,현우산업,KOSDAQ,50576176210
122310,제노레이,KOSDAQ,50574607900
066670,디티씨,KOSDAQ,50468178600
393970,대진첨단소재,KOSDAQ,50428566500
256630,포인트엔지니어링,KOSDAQ,50341456760
063440,SM Life Design,KOSDAQ,50304494040
081180,쎄크,KOSDAQ,50129038800
463480,모티브링크,KOSDAQ,50118998110
033230,인성정보,KOSDAQ,50111256960
37550K,DL이앤씨우,KOSPI,50099074500
046210,HLB파나진,KOSDAQ,50035228040
348080,큐라티스,KOSDAQ,49835820405
072990,에이치시티,KOSDAQ,49801337610
006370,대구백화점,KOSPI,49779410600
109080,옵티시스,KOSDAQ,49765880000
260930,씨티케이,KOSDAQ,49707888870
009320,아진전자부품,KOSPI,49694168160
006980,우성,KOSPI,49687200000
037950,엘컴텍,KOSDAQ,49655138820
317850,대모,KOSDAQ,49530299000
302430,이노메트리,KOSDAQ,49362704160
003780,진양산업,KOSPI,49335000000
048770,TPC로보틱스,KOSDAQ,49134711830
0013V0,삼진식품,KOSDAQ,49097347200
241790,티이엠씨씨엔에스,KOSDAQ,48962893430
021050,서원,KOSPI,48946302290
015710,코콤,KOSDAQ,48822442500
372910,한컴라이프케어,KOSPI,48817652184
038060,루멘스,KOSDAQ,48680305828
273060,와이즈버즈,KOSDAQ,48652837200
057540,옴니시스템,KOSDAQ,48643905492
011000,진원생명과학,KOSPI,48531471270
145170,노브랜드,KOSDAQ,48442580325
004920,씨아이테크,KOSPI,48422921216
002920,유성기업,KOSPI,48210455000
228340,동양파일,KOSDAQ,48200000000
311690,CJ 바이오사이언스,KOSDAQ,48146227470
006125,SK디스커버리우,KOSPI,48098080250
041650,상신브레이크,KOSPI,48096048000
0010V0,제이피아이헬스케어,KOSDAQ,47939706000
001620,케이비아이동국실업,KOSPI,47856002900
082660,코스나인,KOSDAQ,47827617120
053980,오상자이엘,KOSDAQ,47646785330
418250,시큐레터,KOSDAQ,47629012750
038010,제일테크노스,KOSDAQ,47610000000
019990,에너토크,KOSDAQ,47512148560
28513K,SK케미칼우,KOSPI,47491381050
043340,에쎈테크,KOSDAQ,47452500000
051390,YW,KOSDAQ,47408661400
007815,코리아써우,KOSPI,47286805500
384470,코어라인소프트,KOSDAQ,47199799960
340360,다보링크,KOSDAQ,47168871432
459550,알트,KOSDAQ,47162823070
35320K,대덕전자1우,KOSPI,47044401550
024950,삼천리자전거,KOSDAQ,46996000000
023440,제이스코홀딩스,KOSDAQ,46964378481
072470,우리산업홀딩스,KOSDAQ,46935042385
460470,아이빔테크놀로지,KOSDAQ,46718853300
294140,레몬,KOSDAQ,46715283750
950220,네오이뮨텍,KOSDAQ,46699161600
060560,HC홈센타,KOSDAQ,46612369836
097800,윈팩,KOSDAQ,46584106815
413640,비아이매트릭스,KOSDAQ,46556832400
004910,조광페인트,KOSPI,46528000000
461030,아이엠비디엑스,KOSDAQ,46515507665
262260,에이프로,KOSDAQ,46514581100
069460,대호에이엘,KOSPI,46322277400
471820,셀로맥스사이언스,KOSDAQ,46228775110
114450,그린생명과학,KOSDAQ,46200000000
321260,프로이천,KOSDAQ,46178633592
440290,HB인베스트먼트,KOSDAQ,46128283110
382150,온코크로스,KOSDAQ,46118861390
224110,에이텍모빌리티,KOSDAQ,46079101020
101670,하이드로리튬,KOSDAQ,46046298657
376290,씨유테크,KOSDAQ,45909500000
003080,SB성보,KOSPI,45745700000
286750,나노실리칸첨단소재,KOSDAQ,45641121225
